Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000137154,RPS6,1426,1.61982,596,0.07079,494,-0.2305,283,-1.0985,343,-0.8031,674,0.27367,432,-0.4435,443,-0.4531
ENSG00000155886,SLC24A2,156,0.72523,61,-0.7797,56,-0.9070,89,-0.2004,99,-0.0308,68,-0.6201,310,2.04356,34,-1.7971
ENSG00000171843,MLLT3,21,-0.7622,40,0.24730,31,-0.1790,51,0.64643,44,0.39478,24,-0.5628,34,0.00153,32,-0.1154
ENSG00000188352,FOCAD,12,-2.5330,43,-0.6041,77,0.32612,132,1.26316,62,-0.0186,55,-0.2166,67,0.10008,60,-0.0911
ENSG00000198642,KLHL9,64,0.38793,28,-0.8919,71,0.56570,64,0.39648,51,0.02238,57,0.21100,38,-0.4585,40,-0.4150
ENSG00000107105,ELAVL2,72,-1.1247,88,-0.8314,1,-6.5078,206,0.53746,170,0.21803,210,0.57086,365,1.58021,113,-0.4843
ENSG00000198680,TUSC1,30,-0.0540,17,-0.9443,22,-0.5443,55,0.97251,42,0.49513,9,-1.8314,16,-1.0039,44,0.67472
ENSG00000147894,C9orf72,85,1.34876,21,-0.9826,38,-0.0440,101,1.69594,15,-1.4080,37,-0.0706,35,-0.1671,9,-2.4069
ENSG00000122729,ACO1,55,0.68528,27,-0.4428,63,0.94471,17,-1.1441,32,-0.2123,22,-0.7474,34,-0.1107,38,0.06837
ENSG00000235453,SMIM27,16,-0.8982,36,0.34382,12,-1.3130,33,0.22016,20,-0.5779,39,0.47301,61,1.27583,22,-0.5032
ENSG00000165264,NDUFB6,106,-1.1159,172,-0.3662,238,0.15525,263,0.32251,226,0.07272,227,0.07938,247,0.21898,233,0.14304
ENSG00000137074,APTX,41,0.52529,19,-0.6784,32,0.12485,42,0.58033,28,-0.0927,24,-0.3384,26,-0.2133,27,-0.1440
ENSG00000086061,DNAJA1,385,-0.1900,279,-0.6989,391,-0.1636,557,0.41424,479,0.16221,495,0.21849,486,0.18744,414,-0.0843
ENSG00000122692,SMU1,124,1.56059,33,-0.6576,25,-1.0915,78,0.71466,63,0.33865,50,-0.0389,29,-0.8640,28,-1.0354
ENSG00000107262,BAG1,93,0.06952,129,0.61523,47,-1.0061,58,-0.6821,95,0.11139,111,0.36827,95,0.10169,87,-0.0498
ENSG00000086065,CHMP5,168,0.11937,114,-0.4921,120,-0.4200,209,0.48287,172,0.15906,159,0.03034,156,-0.0036,153,-0.0343
ENSG00000086102,NFX1,20,-0.7282,22,-0.5904,49,0.70642,18,-0.8691,30,-0.0950,46,0.58407,37,0.20965,33,0.07098
ENSG00000107341,UBE2R2,94,-0.0632,78,-0.3579,141,0.61521,99,0.02830,89,-0.1451,88,-0.1596,92,-0.0818,97,0.00382
ENSG00000137073,UBAP2,54,1.05664,32,0.19501,15,-1.0299,16,-0.9356,18,-0.6960,18,-0.7623,20,-0.5991,43,0.80485
ENSG00000165006,UBAP1,54,0.22524,35,-0.4536,69,0.62868,60,0.38600,33,-0.5517,43,-0.1419,50,0.10199,40,-0.3046
ENSG00000164976,MYORG,61,0.41473,53,0.17551,140,1.95907,30,-0.7375,6,-3.0660,76,0.79356,25,-0.9967,18,-1.6223
ENSG00000164972,C9orf24,817,4.43581,27,-2.2965,110,-0.1988,111,-0.1780,1,-6.3750,16,-3.0355,6,-4.4190,14,-3.4762
ENSG00000164970,FAM219A,18,-2.1942,52,-0.5974,39,-1.0387,105,0.53042,123,0.79553,78,0.04447,127,0.85658,72,-0.1061
ENSG00000168913,ENHO,223,-0.2100,379,0.66508,441,0.92940,95,-1.5296,179,-0.5635,314,0.34210,220,-0.2336,220,-0.2620
ENSG00000122756,CNTFR,63,0.31141,37,-0.5378,108,1.26591,45,-0.2373,32,-0.7637,71,0.51602,33,-0.7161,39,-0.4954
ENSG00000137100,DCTN3,58,-1.4927,112,-0.4908,104,-0.6106,203,0.46679,163,0.10041,123,-0.3420,227,0.65542,193,0.44750
ENSG00000147955,SIGMAR1,29,-0.7344,50,0.15755,27,-0.8180,103,1.40246,71,0.72188,15,-1.6992,55,0.31217,31,-0.6856
ENSG00000187186,ENSG00000187186,69,0.20689,32,-0.9850,41,-0.5993,77,0.40637,37,-0.7825,84,0.54026,82,0.50831,61,0.01188
ENSG00000122733,PHF24,8,-3.9713,67,-0.9493,55,-1.2459,114,-0.1305,192,0.74026,154,0.36671,147,0.28493,186,0.81841
ENSG00000165280,VCP,131,-0.4986,113,-0.7327,231,0.41712,277,0.72388,280,0.74207,148,-0.3070,152,-0.2681,142,-0.4208
ENSG00000165283,STOML2,58,-0.3852,50,-0.5961,61,-0.2888,138,1.07073,90,0.32810,46,-0.7399,62,-0.2781,79,0.11882
ENSG00000005238,ATOSB,24,-0.5660,28,-0.3329,18,-1.0017,48,0.56137,38,0.15167,16,-1.1470,36,0.07309,51,0.75815
ENSG00000198722,UNC13B,43,0.39529,26,-0.3959,62,1.01179,45,0.45415,22,-0.6750,11,-1.6577,19,-0.8962,38,0.22922
ENSG00000198853,RUSC2,36,-1.4459,65,-0.5507,106,0.22950,98,0.10091,141,0.70806,97,0.08103,115,0.35992,86,-0.1314
ENSG00000107140,TESK1,27,-0.7010,43,0.03539,46,0.14831,40,-0.0673,50,0.28642,12,-1.8589,45,0.11544,57,0.59815
ENSG00000159884,CCDC107,55,0.54871,20,-1.0610,44,0.18494,48,0.32371,26,-0.6766,33,-0.2855,43,0.14973,43,0.15912
ENSG00000107175,CREB3,53,-0.1986,66,0.16088,45,-0.4382,62,0.04254,92,0.71982,27,-1.2075,60,-0.0064,67,0.20624
ENSG00000070610,GBA2,57,-0.4307,36,-1.1394,47,-0.7118,120,0.80571,64,-0.2477,135,1.01299,77,0.05185,67,-0.1943
ENSG00000137133,HINT2,111,1.50511,28,-0.7813,22,-1.1663,37,-0.3564,24,-1.0031,60,0.39738,45,-0.0662,47,-0.0028
ENSG00000137103,TMEM8B,60,0.11478,43,-0.4107,66,0.29086,71,0.38990,46,-0.2920,34,-0.7497,45,-0.3283,67,0.36575
ENSG00000122705,CLTA,208,-0.3715,140,-0.9900,181,-0.5934,377,0.60347,326,0.35564,324,0.34564,338,0.41765,235,-0.2058
ENSG00000137075,RNF38,37,-0.4875,56,0.18788,9,-2.5946,66,0.44749,75,0.67653,32,-0.6751,54,0.13713,60,0.35497
ENSG00000281649,EBLN3P,69,0.27671,40,-0.6034,74,0.39772,87,0.65993,54,-0.1125,63,0.11457,65,0.17000,37,-0.8114
ENSG00000137106,GRHPR,138,0.88252,48,-0.8146,89,0.13390,117,0.59222,57,-0.5565,120,0.63840,62,-0.4400,52,-0.7925
ENSG00000175768,TOMM5,67,-0.4781,77,-0.2726,60,-0.6705,100,0.14267,108,0.27144,102,0.17856,133,0.62128,88,-0.0738
ENSG00000107282,APBA1,18,-2.2659,79,-0.0581,72,-0.2028,61,-0.4792,127,0.73069,59,-0.5240,123,0.67350,99,0.36668
ENSG00000188647,PTAR1,100,1.58066,17,-1.2966,59,0.61647,59,0.61678,18,-1.2364,36,-0.1780,10,-2.0539,32,-0.3932
ENSG00000119138,KLF9,26,-1.1035,44,-0.2883,136,1.64853,38,-0.5377,50,-0.1072,44,-0.2957,12,-2.1922,64,0.36011
ENSG00000107362,ABHD17B,69,1.33286,32,-0.0067,1,-4.8620,24,-0.4440,36,0.17381,24,-0.4553,44,0.51186,29,-0.1653
ENSG00000119125,GDA,50,-3.1610,162,-1.4167,333,-0.3073,497,0.34453,609,0.68919,395,-0.0334,400,-0.0130,591,0.75925
ENSG00000107372,ZFAND5,298,-0.0021,220,-0.4877,473,0.77276,383,0.41229,344,0.22941,228,-0.4339,240,-0.3513,251,-0.3144
ENSG00000135046,ANXA1,813,7.89769,1,-6.3758,10,-3.2661,14,-2.8215,0,-10.172,0,-9.2288,0,-9.7312,0,-9.9444
ENSG00000135002,RFK,42,-2.1410,102,-0.8344,217,0.37478,210,0.32529,230,0.47256,157,-0.1479,183,0.09290,206,0.33732
ENSG00000106772,PRUNE2,143,0.13348,71,-0.9666,36,-1.9856,175,0.47680,216,0.83509,109,-0.3067,154,0.25906,140,0.11481
ENSG00000197969,VPS13A,27,-1.0997,37,-0.5945,58,0.10938,30,-0.9152,37,-0.5798,39,-0.5115,77,0.58808,91,1.04868
ENSG00000156052,GNAQ,171,-0.3137,237,0.20958,118,-0.8920,134,-0.6956,269,0.42115,173,-0.2972,212,0.02971,280,0.57602
ENSG00000135069,PSAT1,373,2.39653,76,-0.4942,154,0.65251,87,-0.2826,18,-2.6190,96,-0.1371,27,-2.0379,52,-1.1707
ENSG00000106829,TLE4,110,0.69587,93,0.40114,197,1.77580,20,-1.9729,85,0.25437,32,-1.2545,92,0.39016,12,-2.8141
ENSG00000196781,TLE1,35,-0.7220,34,-0.7516,107,1.12201,71,0.41847,65,0.26175,31,-0.8906,27,-1.0892,63,0.25634
ENSG00000135018,UBQLN1,121,-0.4886,122,-0.4720,116,-0.5586,207,0.37509,205,0.36222,131,-0.3680,212,0.42026,184,0.20520
ENSG00000165119,HNRNPK,563,0.45435,336,-0.3855,534,0.36655,587,0.52558,434,0.02402,324,-0.4412,372,-0.2229,349,-0.3671
ENSG00000148053,NTRK2,1271,1.19056,491,-0.4131,884,0.54660,537,-0.2729,409,-0.6989,854,0.48726,432,-0.6142,423,-0.7181
ENSG00000135049,AGTPBP1,18,-1.6882,30,-0.9290,31,-0.8500,59,0.13373,68,0.36424,42,-0.4064,110,1.21683,65,0.34070
ENSG00000135040,NAA35,45,0.74358,29,0.01552,20,-0.5448,28,-0.0209,22,-0.3985,45,0.74823,18,-0.7093,25,-0.2383
ENSG00000135052,GOLM1,303,0.83626,100,-0.9528,102,-0.9270,317,0.91883,138,-0.4574,139,-0.4535,194,0.08165,183,-0.0174
ENSG00000135070,ISCA1,51,-1.4116,114,-0.1623,137,0.14319,179,0.58912,153,0.32336,135,0.11890,147,0.25010,108,-0.2763
ENSG00000196730,DAPK1,63,0.15518,91,0.76771,91,0.77788,93,0.80340,57,-0.0043,19,-1.7072,51,-0.1750,25,-1.3723
ENSG00000135047,CTSL,166,1.71194,32,-1.0682,55,-0.2170,95,0.67873,40,-0.7101,48,-0.4363,47,-0.4703,43,-0.6829
ENSG00000106723,SPIN1,130,-0.5433,116,-0.7144,200,0.14482,219,0.29440,224,0.33116,167,-0.1452,174,-0.0764,208,0.24117
ENSG00000148082,SHC3,22,-2.3837,85,-0.3585,84,-0.3633,36,-1.6395,141,0.46817,112,0.09516,159,0.67444,157,0.77978
ENSG00000187742,SECISBP2,54,0.55885,40,0.05633,68,0.94964,40,0.05488,30,-0.3950,39,0.03530,29,-0.4455,23,-0.8644
ENSG00000187764,SEMA4D,158,1.37358,48,-0.6393,20,-1.9222,93,0.43489,77,0.11668,64,-0.1858,64,-0.1892,60,-0.3089
ENSG00000165023,DIRAS2,57,-2.0993,82,-1.5654,120,-0.9898,126,-0.9097,509,1.42006,280,0.35617,536,1.51901,159,-0.6153
ENSG00000148090,AUH,20,-0.9578,38,0.03354,67,0.98540,23,-0.7411,63,0.86278,44,0.24561,45,0.31380,18,-1.2180
ENSG00000090054,SPTLC1,81,0.08266,62,-0.3399,122,0.76591,115,0.66227,98,0.38856,30,-1.4587,42,-0.9465,72,-0.1238
ENSG00000196305,IARS1,50,-0.8035,62,-0.4661,54,-0.6908,146,0.95616,108,0.42910,72,-0.2332,78,-0.0953,89,0.13019
ENSG00000185963,BICD2,37,0.23229,32,-0.0279,27,-0.2849,29,-0.1449,55,0.90004,20,-0.7387,34,0.07578,28,-0.2576
ENSG00000165233,CARD19,63,1.16133,17,-0.9725,11,-1.5786,30,-0.1125,33,0.06415,26,-0.3028,43,0.48080,32,-0.0043
ENSG00000131669,NINJ1,104,2.10270,20,-0.7429,42,0.38168,37,0.20797,16,-1.1013,25,-0.4222,18,-0.9671,17,-1.1440
ENSG00000165238,WNK2,41,-1.1984,66,-0.4578,90,0.02558,68,-0.4297,169,1.09910,93,0.07704,65,-0.4907,103,0.28126
ENSG00000188938,FAM120AOS,33,-0.2828,27,-0.6198,26,-0.6735,43,0.11598,53,0.47475,29,-0.5064,36,-0.1665,56,0.65664
ENSG00000048828,FAM120A,119,0.48753,80,-0.1580,181,1.23588,89,0.01779,72,-0.3167,61,-0.5857,49,-0.9267,72,-0.3747
ENSG00000148110,MFSD14B,77,1.16445,18,-1.1519,53,0.50687,34,-0.2157,27,-0.5985,49,0.37751,26,-0.6119,33,-0.3004
ENSG00000182150,ERCC6L2,39,-0.1323,41,-0.0738,61,0.57901,43,-0.0069,38,-0.1995,39,-0.1532,23,-0.9885,51,0.33571
ENSG00000130956,HABP4,91,-0.9483,144,-0.2339,169,0.02236,131,-0.3883,182,0.13992,170,0.03054,176,0.09240,219,0.52526
ENSG00000290770,MFSD14CP,39,0.56172,36,0.40186,15,-0.9897,42,0.69469,36,0.42037,42,0.66603,12,-1.2959,14,-1.0983
ENSG00000136842,TMOD1,18,-1.3557,37,-0.2361,55,0.42295,12,-1.8730,58,0.52228,102,1.53326,22,-1.0286,39,-0.1449
ENSG00000136937,NCBP1,45,0.21095,41,0.05228,65,0.81970,46,0.24613,35,-0.2083,20,-1.0793,23,-0.8724,41,0.07718
ENSG00000136938,ANP32B,231,2.65507,62,0.11005,20,-1.6261,40,-0.5921,26,-1.2067,66,0.20192,23,-1.4196,27,-1.3088
ENSG00000095380,NANS,24,-0.5608,20,-0.8528,16,-1.1488,58,0.89160,39,0.20670,33,-0.0554,59,0.90164,30,-0.2586
ENSG00000136928,GABBR2,12,-4.2818,49,-2.2368,87,-1.3907,228,0.10171,386,1.00120,185,-0.2327,287,0.48616,346,0.96931
ENSG00000106803,SEC61B,200,1.11273,73,-0.5628,142,0.51822,136,0.43976,60,-0.8583,74,-0.5412,84,-0.3468,84,-0.3873
ENSG00000023318,ERP44,75,1.35520,25,-0.4819,29,-0.2583,44,0.40313,25,-0.5014,41,0.30754,43,0.38951,12,-1.6532
ENSG00000241697,TMEFF1,29,-2.1566,73,-0.7730,163,0.51312,148,0.35294,161,0.49195,118,-0.0231,150,0.37592,117,-0.0447
ENSG00000148123,PLPPR1,39,-0.0469,76,1.09562,197,3.25964,4,-3.3528,24,-0.8056,3,-3.5086,3,-3.6974,6,-2.8890
ENSG00000136897,MRPL50,48,0.51615,17,-1.0756,49,0.57397,45,0.41588,19,-0.9235,19,-0.9411,34,-0.0464,41,0.31045
ENSG00000165152,PGAP4,27,-2.5119,110,-0.4059,92,-0.6864,200,0.56487,198,0.54986,202,0.58636,131,-0.1344,159,0.21681
ENSG00000155827,RNF20,74,0.73982,52,0.13396,51,0.12199,51,0.10151,66,0.54464,33,-0.5852,43,-0.1493,29,-0.8566
ENSG00000198785,GRIN3A,8,-2.2206,6,-2.6796,12,-1.5698,29,-0.2715,55,0.73491,59,0.87769,71,1.21067,37,0.12153
ENSG00000136783,NIPSNAP3A,36,0.06587,25,-0.4906,12,-1.5436,65,1.06419,22,-0.7282,16,-1.1367,47,0.52174,43,0.43167
ENSG00000070214,SLC44A1,485,3.42825,87,-0.1131,36,-1.4831,73,-0.3943,36,-1.4688,39,-1.3446,39,-1.3579,23,-2.2550
ENSG00000106701,FSD1L,82,0.90427,46,-0.0580,32,-0.6363,75,0.76393,55,0.24312,44,-0.1137,38,-0.3530,28,-0.9086
ENSG00000119318,RAD23B,123,-0.2150,68,-1.1305,224,0.77904,127,-0.1687,194,0.52890,104,-0.4769,199,0.57635,114,-0.3824
ENSG00000070061,ELP1,51,0.04526,45,-0.1517,43,-0.2505,85,0.89262,74,0.66439,39,-0.3831,32,-0.6955,39,-0.4127
ENSG00000106771,TMEM245,86,-0.4708,102,-0.1975,195,0.88367,160,0.54365,125,0.12710,65,-0.8978,95,-0.3083,105,-0.1677
ENSG00000260230,FRRS1L,47,-2.4479,203,-0.2236,402,0.92271,241,0.05511,312,0.48413,156,-0.6385,209,-0.1734,264,0.23368
ENSG00000095203,EPB41L4B,15,-1.6970,53,0.21200,113,1.57109,51,0.15042,52,0.20086,29,-0.7289,18,-1.4783,43,-0.1474
ENSG00000157654,PALM2AKAP2,77,0.19331,94,0.53110,32,-1.1784,52,-0.4293,117,0.90614,73,0.09877,81,0.27431,45,-0.7466
ENSG00000136810,TXN,199,-0.2237,137,-0.8134,100,-1.2875,233,0.02477,211,-0.1336,311,0.50597,262,0.22165,304,0.55131
ENSG00000198121,LPAR1,185,3.89173,41,0.45647,3,-3.2016,10,-1.7751,9,-1.8186,8,-2.0319,24,-0.4458,1,-5.2949
ENSG00000136813,ECPAS,62,-0.7927,124,0.30035,182,0.95294,102,-0.0161,106,0.04062,66,-0.6964,65,-0.7316,111,0.13580
ENSG00000173258,ZNF483,149,-1.5080,331,-0.2814,425,0.12200,363,-0.1354,478,0.31585,316,-0.3560,561,0.58604,464,0.30675
ENSG00000106853,PTGR1,63,0.71257,32,-0.3998,55,0.48293,54,0.44538,47,0.22705,37,-0.1717,11,-2.0180,35,-0.2676
ENSG00000242616,GNG10,101,0.00462,73,-0.4967,116,0.23958,69,-0.5952,86,-0.2436,116,0.23832,72,-0.5260,135,0.57328
ENSG00000148154,UGCG,37,-0.4921,39,-0.3722,76,0.69107,72,0.59347,64,0.41746,52,0.07968,32,-0.7036,39,-0.4529
ENSG00000119471,HSDL2,118,2.03578,25,-0.6670,26,-0.5854,27,-0.5655,18,-1.1730,40,0.08537,36,-0.0805,27,-0.6060
ENSG00000148153,INIP,24,-0.4249,19,-0.7322,44,0.56263,25,-0.3573,38,0.31220,29,-0.0848,25,-0.3212,38,0.36778
ENSG00000148158,SNX30,25,-0.6032,19,-1.0132,23,-0.7438,51,0.51847,36,-0.0625,20,-0.9272,61,0.82260,49,0.54839
ENSG00000148218,ALAD,74,0.78144,53,0.23939,46,-0.0011,58,0.38259,36,-0.3960,69,0.67106,37,-0.3573,21,-1.3346
ENSG00000148229,POLE3,53,0.47218,20,-1.0462,48,0.28253,39,-0.0398,21,-1.0234,27,-0.6020,89,1.38589,31,-0.4345
ENSG00000136888,ATP6V1G1,153,0.04189,96,-0.6963,86,-0.8633,266,0.98787,144,-0.0561,133,-0.1783,178,0.29560,142,-0.0902
ENSG00000157693,TMEM268,29,-1.1085,28,-1.1938,25,-1.3748,89,0.64980,81,0.49633,71,0.27283,52,-0.2383,83,0.62956
ENSG00000148219,ASTN2,121,1.85796,26,-0.7538,18,-1.3117,60,0.54313,45,0.06354,21,-1.1155,55,0.39407,20,-1.2691
ENSG00000078725,BRINP1,3,-4.1663,72,0.27609,139,1.42427,43,-0.5694,77,0.38743,41,-0.6413,39,-0.7222,68,0.20364
ENSG00000106780,MEGF9,109,0.52617,48,-0.7933,24,-1.8031,127,0.80170,64,-0.3276,69,-0.2161,75,-0.0798,97,0.39568
ENSG00000119402,FBXW2,27,-0.4520,31,-0.2136,32,-0.1949,76,1.29515,36,-7.6378,32,-0.1935,32,-0.1591,28,-0.4250
ENSG00000119396,RAB14,94,-0.8435,115,-0.5204,196,0.33635,195,0.32323,229,0.59271,190,0.28087,90,-0.9101,166,0.06695
ENSG00000148180,GSN,840,3.95891,49,-1.6409,149,0.08777,59,-1.3421,7,-4.4020,74,-1.0054,34,-2.1758,28,-2.5837
ENSG00000148175,STOM,263,1.71409,85,-0.2675,215,1.32084,27,-2.0036,26,-2.0468,102,0.02519,23,-2.2012,80,-0.3976
ENSG00000136848,DAB2IP,27,-0.6543,20,-1.1460,50,0.30101,51,0.31668,49,0.25082,34,-0.3327,54,0.41858,46,0.15913
ENSG00000119421,NDUFA8,99,-1.0399,128,-0.6334,210,0.14734,204,0.10347,159,-0.2940,232,0.31556,244,0.40172,223,0.29271
ENSG00000106852,LHX6,22,-0.8414,25,-0.6488,19,-1.0739,42,0.20746,29,-0.4201,45,0.30151,138,2.46629,8,-2.4017
ENSG00000119446,RBM18,32,-0.5450,42,-0.1234,17,-1.5106,49,0.12554,44,-0.0518,58,0.37837,89,1.14009,40,-0.2588
ENSG00000056586,RC3H2,35,-0.8083,70,0.31032,91,0.74245,51,-0.2159,77,0.44849,34,-0.8505,42,-0.5184,62,0.13048
ENSG00000011454,RABGAP1,66,-0.6942,82,-0.3558,122,0.27767,173,0.87667,101,-0.0319,63,-0.7726,109,0.10333,104,0.02748
ENSG00000165209,STRBP,73,0.21363,17,-1.9946,51,-0.3656,82,0.41201,69,0.11803,71,0.15601,67,0.08185,73,0.24853
ENSG00000119522,DENND1A,21,-0.7995,31,-0.1874,36,0.05609,63,0.98759,24,-0.5795,35,0.01522,11,-1.7538,47,0.55296
ENSG00000106689,LHX2,59,0.12630,24,-1.2898,61,0.17016,49,-0.1822,52,-0.0732,51,-0.1083,22,-1.3752,87,0.93131
ENSG00000136930,PSMB7,96,-1.0030,127,-0.5641,160,-0.2033,218,0.30017,228,0.37566,170,-0.1019,195,0.11914,219,0.36231
ENSG00000136942,RPL35,1005,0.62182,665,-0.0659,621,-0.1742,512,-0.4798,403,-0.8543,835,0.30868,732,0.09156,728,0.09448
ENSG00000136950,ARPC5L,23,-2.2979,82,-0.3718,107,0.05493,124,0.28808,139,0.47702,88,-0.2582,109,0.08343,131,0.44479
ENSG00000173611,SCAI,18,-1.9214,59,-0.1321,79,0.32638,77,0.30198,82,0.40612,66,0.04889,70,0.13461,63,-0.0238
ENSG00000119414,PPP6C,68,-0.1780,49,-0.6825,85,0.17807,78,0.03643,86,0.20671,162,1.30392,44,-0.8520,56,-0.5419
ENSG00000136933,RABEPK,32,0.09079,21,-0.5554,35,0.22058,38,0.36268,29,-0.0587,52,0.90310,45,0.66566,10,-1.7876
ENSG00000044574,HSPA5,457,0.62013,259,-0.3128,532,0.88750,534,0.89341,211,-0.6328,237,-0.4518,201,-0.7103,201,-0.7895
ENSG00000165219,GAPVD1,35,0.13568,47,0.59121,9,-1.9490,48,0.64795,35,0.11730,31,-0.0725,37,0.19420,25,-0.4308
ENSG00000119487,MAPKAP1,44,-0.1538,42,-0.2157,55,0.21646,40,-0.3126,46,-0.0931,79,0.81633,53,0.14570,38,-0.4120
ENSG00000196814,MVB12B,85,1.97501,27,-0.0655,21,-0.4578,27,-0.0586,40,0.57732,8,-1.9513,15,-0.9999,16,-0.9881
ENSG00000136828,RALGPS1,36,-0.2116,23,-0.9450,44,0.08523,49,0.26885,35,-0.2675,63,0.69060,54,0.44477,35,-0.3197
ENSG00000136895,GARNL3,28,-0.3218,19,-0.9627,21,-0.8032,41,0.26427,51,0.61866,42,0.28704,35,-0.0092,39,0.20387
ENSG00000136856,SLC2A8,32,0.04159,20,-0.6667,58,1.02281,33,0.09342,43,0.53549,14,-1.1789,23,-0.5055,29,-0.1376
ENSG00000197958,RPL12,621,1.08660,271,-0.3081,232,-0.5537,224,-0.6099,141,-1.3209,410,0.36600,325,-0.0166,367,0.20674
ENSG00000148356,LRSAM1,18,-1.3053,17,-1.4117,41,-0.0661,108,1.61702,47,0.14354,35,-0.3360,49,0.21252,36,-0.3298
ENSG00000136854,STXBP1,120,-2.4546,356,-0.8244,523,-0.2205,741,0.34644,1090,1.01486,614,0.03518,571,-0.0811,694,0.27486
ENSG00000136807,CDK9,102,1.51835,18,-1.3492,53,0.36372,77,0.99695,31,-0.5195,20,-1.1324,11,-2.0315,36,-0.3078
ENSG00000106992,AK1,1517,4.08262,44,-2.6069,100,-1.4077,327,0.46035,14,-4.3026,83,-1.6834,48,-2.4970,48,-2.6523
ENSG00000160408,ST6GALNAC6,125,0.35544,108,0.11185,137,0.50980,72,-0.5347,104,0.05915,71,-0.5473,67,-0.6362,111,0.17699
ENSG00000136908,DPM2,41,-0.5177,37,-0.7020,60,0.07595,81,0.56739,60,0.07659,71,0.36455,51,-0.1888,57,-0.0040
ENSG00000167106,EEIG1,101,0.42051,81,0.05469,165,1.29122,105,0.48011,69,-0.1941,44,-0.9029,29,-1.5212,55,-0.6267
ENSG00000148339,SLC25A25,28,-0.6357,52,0.36700,56,0.48187,64,0.70288,42,0.01413,22,-0.9781,38,-0.1420,37,-0.2334
ENSG00000148334,PTGES2,42,-1.5199,83,-0.4888,136,0.30835,138,0.33100,111,-0.0155,125,0.17228,116,0.05451,131,0.28419
ENSG00000171159,BBLN,127,-1.2711,170,-0.8308,141,-1.1080,185,-0.6941,304,0.09205,327,0.20992,283,-0.0252,524,1.25411
ENSG00000148337,CIZ1,61,0.29075,45,-0.2038,54,0.10997,79,0.73281,80,0.75870,36,-0.5291,52,0.03058,25,-1.1929
ENSG00000106976,DNM1,44,-4.3446,373,-1.1940,517,-0.6923,1192,0.66655,1179,0.64771,794,-0.0122,848,0.09489,1126,0.67252
ENSG00000167110,GOLGA2,102,0.78699,42,-0.6648,37,-0.8638,93,0.63472,60,-0.1034,84,0.46380,83,0.42726,36,-0.9669
ENSG00000167112,TRUB2,26,-1.1413,50,-0.1145,22,-1.3438,31,-0.8290,78,0.62507,39,-0.4776,90,0.87960,72,0.57953
ENSG00000167113,COQ4,107,0.86861,47,-0.4778,59,-0.1264,131,1.23102,38,-0.8116,49,-0.4333,42,-0.6628,51,-0.4015
ENSG00000167114,SLC27A4,17,-1.9098,47,-0.4043,23,-1.4749,87,0.58645,106,0.92570,28,-1.2061,107,0.94418,67,0.17023
ENSG00000167118,URM1,44,0.45882,25,-0.4043,32,-0.0557,21,-0.6875,41,0.36487,50,0.69673,28,-0.2684,28,-0.3169
ENSG00000197694,SPTAN1,418,-0.2758,324,-0.6779,508,0.03876,603,0.31918,596,0.30187,582,0.26017,618,0.35973,409,-0.3483
ENSG00000119333,DYNC2I2,137,2.60854,19,-0.9151,45,0.43405,49,0.57914,5,-2.8880,16,-1.2010,11,-1.7820,15,-1.3597
ENSG00000119335,SET,272,0.09253,232,-0.1672,245,-0.0752,254,-0.0178,243,-0.0894,252,-0.0305,240,-0.1082,287,0.20841
ENSG00000160445,ZER1,51,-1.5814,99,-0.5734,150,0.09562,269,1.09040,199,0.55894,136,-0.0675,131,-0.1311,121,-0.2860
ENSG00000107021,TBC1D13,23,-0.9701,33,-0.4293,38,-0.1789,45,0.09037,47,0.14625,51,0.29100,35,-0.3213,57,0.53704
ENSG00000167136,ENDOG,80,0.90140,35,-0.4692,21,-1.2465,71,0.70529,31,-0.6301,69,0.65072,51,0.16013,31,-0.7269
ENSG00000136802,LRRC8A,138,0.79567,68,-0.3745,87,0.02997,75,-0.2227,53,-0.7639,110,0.40147,95,0.17108,73,-0.2828
ENSG00000148341,SH3GLB2,94,-0.6585,94,-0.6545,108,-0.4330,211,0.65919,197,0.54351,75,-0.9960,102,-0.5252,199,0.65608
ENSG00000148343,MIGA2,35,0.10183,25,-0.4560,27,-0.3223,56,0.86169,41,0.32462,28,-0.2530,41,0.35038,23,-0.6450
ENSG00000095321,CRAT,19,-1.6974,38,-0.6257,62,0.15859,101,0.97422,58,0.04693,53,-0.1044,64,0.20744,57,0.01228
ENSG00000119383,PTPA,83,-0.8970,122,-0.2946,78,-0.9773,251,0.90844,168,0.22387,133,-0.1583,168,0.22968,157,0.13595
ENSG00000148331,ASB6,29,-0.0424,20,-0.6046,20,-0.5699,42,0.58237,36,0.34126,16,-0.9575,26,-0.2218,38,0.49093
ENSG00000136827,TOR1A,27,-0.5405,34,-0.2054,40,0.03269,81,1.27136,35,-0.1439,28,-0.4948,31,-0.3490,36,-0.1443
ENSG00000136819,C9orf78,117,0.46554,81,-0.1431,108,0.33361,94,0.10690,110,0.36646,44,-1.0838,98,0.16485,71,-0.3899
