Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000174469,CNTNAP2,80,-0.9049,13,-3.6062,238,0.83741,203,0.95847,114,-0.3569,78,-0.9560,102,-0.5415
ENSG00000055130,CUL1,80,0.00467,85,0.10399,77,-0.0627,95,0.43735,66,-0.2912,38,-1.1303,73,-0.1523
ENSG00000155660,PDIA4,80,0.56795,202,2.30704,23,-1.3809,31,-1.2089,30,-0.9514,37,-0.6778,68,0.29230
ENSG00000171130,ATP6V0E2,752,1.31171,143,-1.3705,324,-0.1117,411,0.42384,208,-0.8049,172,-1.0925,236,-0.6082
ENSG00000106538,RARRES2,80,0.08382,521,4.26419,16,-2.3700,12,-3.2551,22,-1.8668,46,-0.7669,27,-1.5541
ENSG00000214022,REPIN1,80,0.54317,145,1.59590,26,-1.2088,43,-0.6316,32,-0.8910,60,0.06153,59,0.03311
ENSG00000055118,KCNH2,80,0.85759,63,0.44404,101,1.27297,33,-0.8104,7,-2.8322,54,0.19362,41,-0.2420
ENSG00000197150,ABCB8,80,0.91743,65,0.56706,29,-0.7224,48,0.10780,43,-0.1067,35,-0.4091,15,-1.6897
ENSG00000164885,CDK5,80,-0.3748,39,-1.4734,139,0.50285,133,0.70728,68,-0.6210,111,0.13971,50,-1.1101
ENSG00000164896,FASTK,80,0.42210,79,0.40317,79,0.39461,59,-0.1141,46,-0.4649,55,-0.1859,43,-0.5572
ENSG00000164897,TMUB1,80,1.67680,44,0.59265,0,-5.1010,27,-0.2631,8,-1.9606,32,0.09145,30,0.00655
ENSG00000133612,AGAP3,80,-1.4367,97,-1.1433,124,-0.7755,289,0.96477,250,0.32739,151,-0.4700,183,-0.1736
ENSG00000033050,ABCF2,80,0.64109,60,0.16869,32,-0.8084,60,0.26434,56,0.06833,37,-0.5723,34,-0.7226
ENSG00000082014,SMARCD3,80,-0.7984,80,-0.8108,144,0.11999,166,0.55891,136,0.02531,142,0.09796,93,-0.5776
ENSG00000013374,NUB1,80,0.86868,76,0.78433,52,0.14058,44,-0.1886,21,-1.2061,13,-1.9013,56,0.26370
ENSG00000106615,RHEB,80,-1.6063,185,-0.3378,306,0.47730,290,0.62602,188,-0.3057,179,-0.3889,188,-0.3107
ENSG00000106617,PRKAG2,80,0.09617,70,-0.1123,51,-0.6264,98,0.69231,38,-1.0745,99,0.44356,25,-1.6801
ENSG00000239911,PRKAG2-AS1,80,0.26869,11,-2.7382,50,-0.4783,108,1.36917,67,-0.0083,23,-1.6595,17,-2.0802
ENSG00000178234,GALNT11,80,-0.2114,74,-0.3282,118,0.40495,116,0.62065,79,-0.2328,67,-0.4803,33,-1.5503
ENSG00000055609,KMT2C,80,0.33906,104,0.77294,34,-1.0123,50,-0.5900,97,0.65068,61,-0.1086,75,0.24145
ENSG00000133627,ACTR3B,80,-0.8001,41,-1.8207,66,-1.1037,218,1.47267,91,-0.6129,168,0.36553,24,-2.5789
ENSG00000130226,DPP6,80,-1.7890,237,-0.1374,238,-0.1338,353,0.84723,195,-0.4444,301,0.24677,123,-1.1444
ENSG00000186480,INSIG1,80,-0.1753,52,-0.8550,188,1.25455,75,-0.4038,76,-0.2650,23,-2.0805,178,1.14907
ENSG00000184863,RBM33,80,1.23030,36,-0.0882,21,-0.9372,37,-0.0994,29,-0.4224,29,-0.4621,42,0.13834
ENSG00000105983,LMBR1,80,0.21874,58,-0.2944,95,0.48880,74,0.14910,34,-1.1204,93,0.45700,43,-0.7607
ENSG00000009335,UBE3C,80,0.23092,52,-0.4541,68,-0.0279,81,0.37505,60,-0.2431,67,-0.0470,45,-0.6827
ENSG00000105993,DNAJB6,80,-1.8958,277,-0.0063,365,0.44431,365,0.73167,227,-0.3191,136,-1.1121,233,-0.2768
ENSG00000155093,PTPRN2,80,-1.8595,203,-0.4579,518,1.08724,340,0.59346,180,-0.6433,241,-0.1858,129,-1.1529
ENSG00000117868,ESYT2,80,0.19016,69,-0.0452,67,-0.0969,84,0.41430,30,-1.3324,73,0.04622,57,-0.3433
ENSG00000126870,DYNC2I1,80,0.95166,139,1.99466,18,-1.3565,33,-0.6623,28,-0.7420,27,-0.7993,25,-0.9073
ENSG00000147364,FBXO25,80,1.44180,21,-0.7498,22,-0.6822,34,-0.0130,43,0.35603,18,-0.9670,22,-0.6699
ENSG00000180190,TDRP,80,0.90188,148,2.06634,24,-1.0098,34,-0.6878,19,-1.3774,47,0.00734,11,-2.1735
ENSG00000198010,DLGAP2,80,1.12092,10,-2.1403,50,0.32111,51,0.57453,12,-1.7831,37,-0.1393,15,-1.4998
ENSG00000182372,CLN8,80,1.43637,53,0.69756,36,0.07555,22,-0.9442,23,-0.6048,28,-0.3399,36,0.08161
ENSG00000253982,CLN8-AS1,80,1.11354,50,0.31838,47,0.20462,27,-0.8671,68,0.82055,23,-0.9001,34,-0.2940
ENSG00000176595,KBTBD11,80,-0.1917,76,-0.2724,24,-2.0190,109,0.47347,102,0.19709,104,0.22790,83,-0.1400
ENSG00000183117,CSMD1,80,1.62181,6,-2.4215,19,-0.7426,33,0.10801,36,0.22655,24,-0.3758,16,-1.0607
ENSG00000155189,AGPAT5,80,-0.2364,197,1.26534,83,-0.1780,85,-0.2228,92,-0.0241,56,-0.7841,85,-0.1518
ENSG00000173273,TNKS,80,0.15820,65,-0.1653,50,-0.5959,83,0.34163,48,-0.6462,56,-0.4178,95,0.42815
ENSG00000253230,MIR124-1HG,80,0.62037,2,-4.4705,35,-0.6917,78,0.98822,54,-0.0203,43,-0.3740,20,-1.5066
ENSG00000175806,MSRA,80,0.82198,36,-0.4704,30,-0.7380,58,0.45494,54,0.17501,22,-1.2223,31,-0.6830
ENSG00000104643,MTMR9,80,0.24435,19,-1.9059,106,0.70574,90,0.70708,53,-0.4168,31,-1.2418,40,-0.8353
ENSG00000154328,NEIL2,80,0.80188,59,0.27779,48,-0.0461,45,-0.2132,33,-0.6293,42,-0.2657,52,0.08048
ENSG00000079459,FDFT1,80,-0.7319,122,-0.0725,203,0.75805,140,0.21754,100,-0.3875,57,-1.2449,159,0.34676
ENSG00000164733,CTSB,80,-2.2804,482,0.47421,439,0.31893,427,0.43460,298,-0.2996,344,-0.0753,252,-0.5609
ENSG00000154359,LONRF1,80,0.61667,32,-0.8305,70,0.38962,62,0.30941,60,0.14314,30,-0.9541,29,-0.9998
ENSG00000250305,TRMT9B,80,0.83525,132,1.74227,51,0.09697,35,-0.6993,6,-3.0759,16,-1.7068,58,0.30040
ENSG00000164741,DLC1,80,0.80854,28,-0.8727,40,-0.3267,43,-0.2874,22,-1.2205,97,1.14368,50,0.04146
ENSG00000104723,TUSC3,80,-1.2609,283,0.73310,269,0.64298,213,0.40854,83,-1.2094,191,0.08051,57,-1.7727
ENSG00000155970,MICU3,80,-0.3139,20,-2.4139,104,0.10450,134,0.85783,109,0.16734,84,-0.2369,45,-1.1853
ENSG00000104219,ZDHHC2,80,0.87795,139,1.89664,22,-1.1453,30,-0.9533,52,0.14551,30,-0.6879,28,-0.8030
ENSG00000198791,CNOT7,80,-0.2120,81,-0.1975,47,-1.0216,116,0.62165,80,-0.2147,84,-0.1445,80,-0.2183
ENSG00000003987,MTMR7,80,0.84901,10,-2.3394,66,0.53183,58,0.48790,20,-1.3167,32,-0.6458,39,-0.3311
ENSG00000129422,MTUS1,80,0.61183,80,0.61859,64,0.25263,18,-2.1172,16,-1.8367,53,-0.0604,184,2.16489
ENSG00000078674,PCM1,80,-0.5685,161,0.54366,71,-0.7587,108,-0.1528,128,0.16264,162,0.55456,119,0.05555
ENSG00000104763,ASAH1,80,-1.3498,295,0.70003,123,-0.7025,246,0.64577,163,-0.2600,129,-0.6267,152,-0.3765
ENSG00000156011,PSD3,813,0.99871,93,-2.3765,143,-1.7510,598,0.78320,559,0.36161,348,-0.3961,126,-1.9303
ENSG00000147408,CSGALNACT1,80,0.54633,76,0.45024,10,-2.5796,60,0.11607,119,1.23720,18,-1.7642,29,-1.0287
ENSG00000104613,INTS10,80,0.46250,81,0.47158,40,-0.6204,65,0.19351,66,0.14371,37,-0.7726,38,-0.7163
ENSG00000175445,LPL,80,0.49261,14,-2.1489,0,-7.7374,6,-3.9152,0,-9.5478,475,5.14486,0,-9.3653
ENSG00000147416,ATP6V1B2,80,-2.2613,90,-2.0916,512,0.59700,556,1.32483,264,-0.4716,152,-1.3143,233,-0.6613
ENSG00000061337,LZTS1,80,1.51410,7,-2.1914,11,-1.7010,26,-0.5200,9,-1.9080,85,1.61733,34,0.03106
ENSG00000130227,XPO7,80,0.41023,56,-0.1656,55,-0.1859,72,0.35396,50,-0.3274,39,-0.7405,55,-0.1950
ENSG00000158856,DMTN,80,-1.8268,138,-1.0112,132,-1.0812,396,1.15644,273,0.04809,360,0.49939,82,-1.7985
ENSG00000158863,FHIP2B,80,1.37472,55,0.71546,50,0.54972,28,-0.5563,14,-1.4577,14,-1.3950,32,-0.1540
ENSG00000168481,LGI3,80,-0.0774,22,-2.0574,145,0.90236,82,-0.0590,15,-2.5335,127,0.68003,124,0.62851
ENSG00000168490,PHYHIP,80,-2.4044,134,-1.6500,212,-0.9544,546,0.91832,359,-0.1419,800,1.20534,149,-1.4893
ENSG00000158941,CCAR2,80,1.04438,57,0.45511,73,0.88818,41,-0.0764,16,-1.4707,16,-1.4796,20,-1.1850
ENSG00000179388,EGR3,80,0.84252,6,-2.9404,0,-6.3834,61,0.61538,44,-0.1319,97,1.18519,9,-2.5025
ENSG00000008853,RHOBTB2,80,1.01675,24,-0.9170,25,-0.8386,49,0.30176,16,-1.4715,71,0.80650,22,-1.0759
ENSG00000147457,CHMP7,80,0.95344,42,-0.0951,35,-0.3892,48,0.15410,38,-0.2685,28,-0.7195,35,-0.4141
ENSG00000104679,R3HCC1,80,1.31352,33,-0.1858,9,-2.0702,38,0.07517,16,-1.2221,30,-0.3220,48,0.41690
ENSG00000197217,ENTPD4,80,0.58402,20,-1.5602,67,0.30044,69,0.55341,31,-0.9074,30,-0.9726,54,-0.0568
ENSG00000104722,NEFM,80,-1.7167,28,-3.2715,181,-0.4847,385,1.31953,77,-1.7808,130,-0.9909,427,0.91767
ENSG00000277586,NEFL,759,0.12630,55,-3.8116,715,0.03045,1036,1.11526,521,-0.4684,270,-1.4688,549,-0.3878
ENSG00000221914,PPP2R2A,80,0.23698,31,-1.2192,71,0.03906,75,0.19855,41,-0.8169,92,0.46949,76,0.15509
ENSG00000104765,BNIP3L,80,-0.8634,191,0.50786,180,0.41469,143,0.05773,160,0.21444,89,-0.6957,124,-0.1862
ENSG00000240694,PNMA2,80,-2.6759,235,-1.0799,739,0.74209,666,0.96104,451,-0.0698,251,-0.9804,294,-0.7390
ENSG00000092964,DPYSL2,80,-3.4623,775,-0.0666,875,0.12813,1020,0.61323,796,-0.0232,515,-0.7068,958,0.27668
ENSG00000015592,STMN4,80,-1.2700,27,-2.8567,125,-0.5990,324,1.86645,133,-0.4966,68,-1.5184,98,-0.9711
ENSG00000120899,PTK2B,80,-1.4534,83,-1.4029,57,-1.9484,336,1.47875,269,0.42810,160,-0.3989,72,-1.6229
ENSG00000120885,CLU,1000,-1.9395,13086,2.39029,2859,-0.3451,2240,-0.9838,6230,0.93537,1827,-1.0355,1583,-1.2528
ENSG00000168077,SCARA3,80,1.14659,115,1.82949,35,-0.2372,14,-2.0119,63,0.73147,34,-0.2877,21,-1.0095
ENSG00000147419,CCDC25,80,0.47489,52,-0.2069,72,0.28956,54,-0.2351,49,-0.3082,64,0.11190,64,0.11958
ENSG00000134014,ELP3,80,0.97818,34,-0.4056,34,-0.4093,45,0.05179,62,0.54154,32,-0.4908,20,-1.2475
ENSG00000104290,FZD3,80,-0.4918,278,1.60809,44,-1.3948,110,0.00519,104,-0.0817,108,-0.0278,43,-1.4507
ENSG00000012232,EXTL3,80,0.51393,83,0.57169,52,-0.1706,59,0.04018,21,-1.5797,59,0.00267,52,-0.1896
ENSG00000133872,SARAF,638,-0.6823,1021,0.05758,1522,0.71836,1174,0.45111,819,-0.2917,531,-0.9640,621,-0.7219
ENSG00000104660,LEPROTL1,80,0.45630,105,0.91839,60,-0.0081,56,-0.1612,41,-0.6227,58,-0.0568,34,-0.8685
ENSG00000104671,DCTN6,80,-0.1864,67,-0.4731,129,0.58109,91,0.00874,110,0.32101,60,-0.6416,94,0.07200
ENSG00000104687,GSR,80,0.03851,90,0.23333,56,-0.5226,83,0.14332,78,0.00409,64,-0.3210,82,0.06699
ENSG00000104695,PPP2CB,702,0.91658,545,0.48610,428,0.09169,381,-0.1416,361,-0.1828,162,-1.4090,324,-0.3517
ENSG00000133878,DUSP26,80,0.23008,20,-1.8811,179,1.64006,69,-0.0034,22,-1.7442,50,-0.5076,65,-0.0958
ENSG00000147475,ERLIN2,80,0.67494,209,2.52830,46,-0.2390,25,-1.4684,55,0.05422,13,-2.1525,27,-1.0563
ENSG00000147471,PLPBP,80,0.69086,53,0.00999,9,-2.5837,66,0.60384,68,0.40807,28,-0.9608,22,-1.2945
ENSG00000129691,ASH2L,80,0.75525,43,-0.2469,45,-0.1710,57,0.27756,35,-0.5563,34,-0.6117,41,-0.3212
ENSG00000175324,LSM1,80,1.11027,48,0.23926,93,1.38814,29,-0.7328,21,-1.0123,26,-0.7235,26,-0.7068
ENSG00000156735,BAG4,80,-0.4656,50,-1.1897,158,0.62484,131,0.50112,104,-0.0557,73,-0.6073,89,-0.2998
ENSG00000085788,DDHD2,80,-0.2508,106,0.19283,35,-1.5207,129,0.86745,56,-0.8159,92,-0.0371,55,-0.8318
ENSG00000147548,NSD3,847,2.88158,78,-1.3431,120,-0.6962,122,-0.9151,128,-0.5973,89,-1.1482,124,-0.6455
ENSG00000077782,FGFR1,80,0.11444,167,1.36617,57,-0.4146,76,0.04152,52,-0.5607,18,-2.1501,68,-0.1393
ENSG00000147526,TACC1,80,-0.9417,117,-0.3554,123,-0.2793,167,0.31728,186,0.37984,149,0.02503,147,-0.0015
ENSG00000169499,PLEKHA2,80,0.51299,57,-0.0493,18,-1.7615,56,-0.1076,128,1.32929,53,-0.1625,25,-1.2835
ENSG00000169490,TM2D2,80,0.56868,44,-0.3803,90,0.75985,58,0.06340,37,-0.6588,42,-0.4555,40,-0.5568
ENSG00000168615,ADAM9,80,0.71331,55,0.08916,51,-0.0126,52,0.00989,62,0.29899,13,-2.0421,48,-0.1191
ENSG00000147533,GOLGA7,80,0.42798,68,0.16909,45,-0.4984,54,-0.3155,49,-0.3642,42,-0.6015,117,1.07287
ENSG00000158669,GPAT4,80,0.78695,29,-0.8457,50,0.00776,58,0.40311,16,-1.6683,32,-0.6811,56,0.20166
ENSG00000083168,KAT6A,80,1.38636,54,0.69690,20,-0.8487,24,-0.8267,42,0.27712,28,-0.3413,32,-0.1381
ENSG00000070718,AP3M2,80,-0.4364,71,-0.6196,103,-0.0363,142,0.80489,82,-0.4078,76,-0.5133,75,-0.5312
ENSG00000078668,VDAC3,818,1.96815,191,-0.5459,274,0.02859,252,-0.1583,124,-1.2012,154,-0.8753,127,-1.1625
ENSG00000168575,SLC20A2,80,0.28013,125,1.03684,97,0.60002,51,-0.6032,68,0.02330,26,-1.4497,71,0.09046
ENSG00000176209,SMIM19,80,1.09850,75,0.98178,31,-0.4291,35,-0.3824,33,-0.3679,39,-0.0841,16,-1.4491
ENSG00000120925,RNF170,871,4.09111,63,-1.1422,74,-0.9112,45,-2.0572,46,-1.6123,35,-2.0138,55,-1.3429
ENSG00000168172,HOOK3,80,0.24792,70,0.02646,50,-0.5117,54,-0.5454,75,0.13451,66,-0.0743,132,1.09435
ENSG00000168522,FNTA,80,0.35121,115,0.95376,88,0.50616,37,-1.1293,64,-0.0030,36,-0.9195,112,0.91888
ENSG00000165102,HGSNAT,80,1.05776,51,0.29431,52,0.33931,33,-0.5316,42,-0.0136,28,-0.6354,37,-0.2131
ENSG00000164808,SPIDR,80,1.50790,44,0.44680,15,-1.2337,30,-0.2595,24,-0.5198,25,-0.4623,26,-0.3734
ENSG00000221869,CEBPD,80,1.35096,129,2.31175,4,-3.1111,12,-2.0621,40,0.14680,37,0.06235,21,-0.8051
ENSG00000253729,PRKDC,80,0.10561,114,0.68803,87,0.23631,63,-0.4062,57,-0.4344,77,0.04478,84,0.18507
ENSG00000104738,MCM4,80,1.41804,44,0.38341,55,0.74331,28,-0.5045,16,-1.1564,24,-0.5685,17,-1.0547
ENSG00000169139,UBE2V2,827,2.21928,89,-1.5440,199,-0.3074,225,-0.1677,134,-0.9248,132,-0.9384,139,-0.8677
ENSG00000034239,CLXN,80,0.43275,472,4.86270,7,-3.1324,6,-3.8699,7,-3.2716,12,-2.4768,11,-2.5382
ENSG00000168300,PCMTD1,80,0.72248,63,0.31946,61,0.25948,42,-0.4366,35,-0.6025,66,0.39600,41,-0.3505
ENSG00000023287,RB1CC1,80,-0.6450,70,-0.8609,173,0.57879,130,0.17081,169,0.54487,86,-0.5307,114,-0.0980
ENSG00000047249,ATP6V1H,80,-2.0549,135,-1.2823,317,0.03866,462,1.15737,250,-0.3385,329,0.10034,132,-1.3161
ENSG00000147509,RGS20,80,1.30706,17,-1.2135,24,-0.6679,18,-1.4075,57,0.70028,101,1.75032,17,-1.1584
ENSG00000187735,TCEA1,80,0.20740,141,1.16629,54,-0.4229,45,-0.9552,88,0.35945,69,-0.0279,93,0.44351
ENSG00000120992,LYPLA1,80,1.18712,44,0.18345,64,0.80079,27,-0.7962,48,0.31920,29,-0.4593,19,-1.0795
ENSG00000137547,MRPL15,80,0.59649,37,-0.6244,68,0.32099,64,0.36498,45,-0.3366,37,-0.6215,31,-0.8817
ENSG00000206579,XKR4,80,1.17753,5,-2.9019,80,1.18483,41,0.09498,23,-0.8184,12,-1.7812,30,-0.4264
ENSG00000167904,TMEM68,80,1.50924,48,0.59653,19,-0.8562,27,-0.4135,26,-0.3588,25,-0.4253,22,-0.5993
ENSG00000008988,RPS20,80,-2.1338,496,0.68936,311,-0.0785,272,-0.4134,397,0.32002,471,0.60127,419,0.40846
ENSG00000170791,CHCHD7,80,1.18457,33,-0.2651,13,-1.6726,42,0.15163,42,0.10459,40,0.00533,19,-1.1546
ENSG00000181195,PENK,80,-1.9683,130,-1.2499,45,-2.8193,23,-4.3523,0,-11.796,2571,6.04683,1,-7.9683
ENSG00000104331,BPNT2,80,-0.6368,74,-0.7625,178,0.64034,139,0.35208,99,-0.3033,87,-0.5035,132,0.14180
ENSG00000169122,FAM110B,80,0.72314,44,-0.2663,76,0.62640,48,-0.1483,27,-1.0204,46,-0.1740,50,-0.0512
ENSG00000215114,UBXN2B,80,0.57433,52,-0.1237,53,-0.0922,60,0.14753,62,0.14915,38,-0.6221,39,-0.5771
ENSG00000137575,SDCBP,80,-1.5800,282,0.36951,192,-0.2483,275,0.52462,164,-0.4964,289,0.40990,139,-0.7515
ENSG00000198846,TOX,80,0.42744,15,-2.0699,45,-0.5032,100,1.47997,55,-0.1770,7,-3.2147,12,-2.4515
ENSG00000104388,RAB2A,737,1.12948,202,-0.9690,409,0.13441,402,0.16275,261,-0.5765,280,-0.4684,267,-0.5398
ENSG00000177182,CLVS1,80,1.26577,0,-6.4762,73,1.09696,36,-0.1135,13,-1.5764,47,0.35668,20,-0.9567
ENSG00000198363,ASPH,832,2.32354,310,0.46717,242,0.06347,122,-1.3296,235,0.01594,121,-1.0182,99,-1.3138
ENSG00000185942,NKAIN3,80,0.48267,27,-1.1960,21,-1.5524,31,-1.3377,159,1.70101,53,-0.1747,131,1.33670
ENSG00000137563,GGH,80,0.76342,34,-0.6275,74,0.63445,54,0.16358,16,-1.6885,23,-1.1989,61,0.29725
ENSG00000185728,YTHDF3,80,0.17441,87,0.29818,51,-0.5272,79,0.22789,73,0.01962,53,-0.4883,60,-0.2818
ENSG00000180828,BHLHE22,80,0.55564,3,-4.3317,20,-1.5950,91,1.38292,78,0.51064,22,-1.4797,5,-3.6426
ENSG00000172817,CYP7B1,80,1.45229,52,0.68176,3,-3.3056,18,-1.2515,56,0.79823,34,0.01186,42,0.33651
ENSG00000104442,ARMC1,80,0.55183,22,-1.4412,86,0.67497,57,-0.0212,43,-0.4304,38,-0.6377,75,0.43593
ENSG00000169085,VXN,799,2.10859,46,-2.5242,119,-1.1205,276,0.28561,177,-0.5164,56,-2.2512,161,-0.6697
ENSG00000175073,VCPIP1,80,0.91761,27,-0.8005,9,-2.4880,50,0.19003,58,0.37460,37,-0.3233,50,0.11898
ENSG00000245910,SNHG6,80,-1.1615,242,0.57514,97,-0.8684,140,-0.4403,157,-0.1300,333,1.13142,231,0.50123
ENSG00000121022,COPS5,80,0.12310,57,-0.4222,102,0.51836,88,0.42302,22,-1.8115,55,-0.4584,75,0.01157
ENSG00000104218,CSPP1,80,1.03364,182,2.69996,1,-4.9944,20,-1.5273,33,-0.4213,25,-0.8101,29,-0.6091
ENSG00000066777,ARFGEF1,80,1.04139,37,-0.2298,51,0.27820,44,0.08964,23,-0.9828,29,-0.6125,31,-0.5049
ENSG00000046889,PREX2,80,0.53325,141,1.52787,6,-3.2007,20,-1.9884,108,1.04116,84,0.61361,76,0.44813
ENSG00000165084,C8orf34,80,1.04602,162,2.43233,23,-0.9709,32,-0.6485,7,-2.6447,16,-1.5070,13,-1.7775
ENSG00000137573,SULF1,80,1.12333,114,1.78582,72,0.94472,20,-1.4283,0,-5.6403,17,-1.2926,44,0.12070
ENSG00000140396,NCOA2,80,0.45480,78,0.41184,74,0.33384,66,0.21256,29,-1.1305,40,-0.6457,40,-0.6580
ENSG00000067167,TRAM1,80,0.42559,158,1.62543,67,0.14056,31,-1.3684,73,0.27203,39,-0.7011,73,0.27138
ENSG00000147601,TERF1,80,0.58118,63,0.17837,74,0.44343,56,0.01726,38,-0.5933,42,-0.4678,38,-0.5915
ENSG00000147604,RPL7,80,-2.6039,704,0.74278,365,-0.3259,425,-0.1290,371,-0.3027,769,0.89416,500,0.17301
ENSG00000040341,STAU2,80,-0.3145,28,-1.9119,160,0.81398,117,0.44603,90,-0.1285,62,-0.7181,92,-0.0918
ENSG00000104343,UBE2W,80,0.31040,47,-0.5209,18,-1.9672,69,0.11648,115,0.90968,69,0.05678,55,-0.2847
ENSG00000154582,ELOC,80,-0.5163,94,-0.2754,109,-0.0332,123,0.25397,126,0.19658,145,0.42455,67,-0.7928
ENSG00000175606,TMEM70,80,0.17906,39,-0.9588,71,-0.0154,103,1.02707,43,-0.8102,44,-0.7717,27,-1.4748
ENSG00000104381,GDAP1,80,-0.6393,60,-1.0890,131,0.13633,164,0.84256,93,-0.4179,92,-0.4253,93,-0.4088
ENSG00000164751,PEX2,80,1.18291,56,0.56297,52,0.44243,31,-0.5512,23,-0.8411,26,-0.6395,35,-0.1908
ENSG00000171033,PKIA,80,-1.5321,85,-1.4402,229,0.08494,272,0.57996,205,-0.0924,329,0.68109,160,-0.4857
ENSG00000104427,ZC2HC1A,80,0.19302,82,0.23044,84,0.26579,74,0.11420,73,0.04418,48,-0.5978,45,-0.7051
ENSG00000104435,STMN2,80,-3.4473,82,-3.4182,1235,0.71678,1278,1.41066,706,-0.1967,228,-1.9148,551,-0.5862
ENSG00000164683,HEY1,80,1.12473,39,-0.0652,16,-1.4016,32,-0.5236,46,0.17858,96,1.45930,2,-4.1908
ENSG00000147586,MRPS28,80,0.37826,91,0.58341,83,0.42623,61,-0.0898,45,-0.5385,36,-0.8708,56,-0.2092
ENSG00000076554,TPD52,80,-0.8323,34,-2.1245,133,-0.0469,186,0.82800,161,0.26444,96,-0.5505,122,-0.1851
ENSG00000164687,FABP5,80,-1.1433,309,1.01761,136,-0.3353,174,0.08896,221,0.44441,98,-0.8312,138,-0.3048
ENSG00000147588,PMP2,80,-0.9165,321,1.35528,65,-1.2371,79,-1.2521,283,1.12737,107,-0.4670,275,1.07465
ENSG00000133731,IMPA1,80,0.35064,32,-1.1012,67,0.04912,81,0.59258,54,-0.2871,30,-1.1882,59,-0.1282
ENSG00000104231,ZFAND1,80,1.37011,29,-0.3447,82,1.40200,24,-0.8792,15,-1.2925,23,-0.6975,34,-0.0668
ENSG00000184672,RALYL,80,-0.1638,21,-2.1818,124,0.54657,127,0.98173,49,-0.9351,62,-0.5537,47,-1.0003
ENSG00000176731,RBIS,80,0.19780,130,1.00750,65,-0.1322,54,-0.5955,87,0.33209,81,0.21493,49,-0.5785
ENSG00000104267,CA2,80,-0.0071,77,-0.0645,19,-2.2005,32,-1.7934,59,-0.4978,48,-0.7957,394,3.09141
ENSG00000123124,WWP1,80,0.86883,49,0.05758,39,-0.3059,44,-0.1699,11,-2.2169,68,0.58551,51,0.10671
ENSG00000085719,CPNE3,80,0.44696,190,2.01794,45,-0.4697,35,-1.1513,97,0.76107,26,-1.3220,31,-1.0192
ENSG00000156103,MMP16,80,1.32050,15,-1.3600,26,-0.5507,37,0.02430,27,-0.4786,17,-1.1914,54,0.62729
ENSG00000164823,OSGIN2,80,1.09297,60,0.58703,44,0.10161,32,-0.5726,42,0.02225,26,-0.7455,36,-0.2439
ENSG00000104320,NBN,80,0.77132,75,0.64738,61,0.32791,40,-0.5200,30,-0.7952,48,-0.0538,48,-0.0698
ENSG00000104325,DECR1,80,0.93405,58,0.38029,40,-0.2085,28,-1.0392,74,0.80178,48,0.07967,45,-0.0237
ENSG00000104327,CALB1,80,-0.7627,76,-0.8377,307,1.46160,47,-1.9767,1,-6.2340,573,2.80268,82,-0.7326
ENSG00000123119,NECAB1,809,1.57539,22,-3.9737,180,-0.9171,400,0.53890,252,-0.4019,248,-0.4285,139,-1.3133
ENSG00000155099,PIP4P2,80,0.35411,37,-0.8599,101,0.73944,64,-0.0137,62,-0.0643,31,-1.1391,77,0.29116
ENSG00000253738,OTUD6B-AS1,80,-0.1769,68,-0.4355,116,0.42294,95,0.13983,109,0.31403,80,-0.1742,63,-0.5517
ENSG00000155100,OTUD6B,80,1.28879,21,-0.8977,63,0.85034,35,-0.1724,16,-1.2673,21,-0.8490,33,-0.1783
ENSG00000079102,RUNX1T1,80,0.84616,4,-3.4846,32,-0.6320,63,0.71461,54,0.17722,27,-0.8917,32,-0.6478
ENSG00000205133,TRIQK,80,0.73403,40,-0.3914,35,-0.5890,48,-0.1317,60,0.26529,65,0.38247,38,-0.4647
ENSG00000188343,CIBAR1,80,0.94790,64,0.55291,17,-1.4411,49,0.21332,36,-0.3641,40,-0.1863,18,-1.4284
ENSG00000164953,TMEM67,80,0.78505,287,3.59141,43,-0.2247,9,-2.9549,21,-1.2887,21,-1.2954,7,-2.9704
ENSG00000164951,PDP1,80,-0.5144,76,-0.5919,55,-1.0849,136,0.52657,59,-0.9844,238,1.28794,59,-0.9912
ENSG00000156162,DPY19L4,80,1.17293,86,1.30837,67,0.86948,20,-1.3686,34,-0.2513,13,-1.6335,36,-0.1681
ENSG00000156467,UQCRB,80,-3.0889,1096,0.93486,600,-0.0663,615,-0.0386,608,-0.0439,871,0.54217,537,-0.2428
ENSG00000156471,PTDSS1,80,-0.0340,41,-1.0720,79,-0.0513,111,0.82115,74,-0.1536,64,-0.3964,37,-1.2185
ENSG00000169439,SDC2,80,-0.0615,162,1.11711,69,-0.2926,31,-1.9101,210,1.59705,112,0.48571,75,-0.1762
ENSG00000180543,TSPYL5,80,0.53269,54,-0.0998,57,-0.0266,62,0.17748,25,-1.2631,68,0.25592,45,-0.3933
ENSG00000147649,MTDH,80,-0.6142,159,0.47669,119,0.01047,115,-0.0696,96,-0.3344,99,-0.2910,172,0.61053
