Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000116977,LGALS8,80,0.67075,25,-1.1829,36,-0.5890,53,-0.0073,66,0.33788,77,0.61117,74,0.52809,35,-0.6304,50,-0.1092,36,-0.6060
ENSG00000077522,ACTN2,80,0.56090,24,-1.2906,22,-1.4250,123,1.30952,15,-2.0226,33,-0.8374,25,-1.2303,7,-3.0103,218,2.47410,19,-1.6421
ENSG00000198626,RYR2,80,0.25037,8,-3.2379,48,-0.5641,86,0.35634,36,-0.9957,75,0.13948,80,0.24451,61,-0.1876,199,1.86953,14,-2.3456
ENSG00000133019,CHRM3,80,1.15202,1,-4.5100,66,0.80154,19,-1.1069,39,-0.0673,45,0.17171,72,0.95221,32,-0.3462,13,-1.7127,36,-0.1925
ENSG00000155816,FMN2,80,0.14355,119,0.80171,73,-0.0050,49,-0.6270,48,-0.6662,72,-0.0245,90,0.32490,113,0.71244,42,-0.8469,46,-0.7164
ENSG00000182901,RGS7,80,-0.0565,4,-4.3007,149,0.97706,125,0.66375,51,-0.7499,114,0.51195,91,0.14875,51,-0.7598,112,0.48038,53,-0.6878
ENSG00000091483,FH,80,0.50166,58,-0.0120,13,-2.2816,82,0.54719,62,0.08639,57,-0.0627,93,0.75769,75,0.39500,46,-0.3716,21,-1.5563
ENSG00000143702,CEP170,80,-0.1229,61,-0.5511,81,-0.1159,82,-0.0879,120,0.53762,100,0.23778,102,0.27097,86,-0.0026,58,-0.6360,95,0.15030
ENSG00000054282,SDCCAG8,80,0.85850,113,1.47251,43,-0.1742,25,-1.0094,36,-0.4533,42,-0.1854,14,-1.7957,37,-0.3815,40,-0.2926,47,-0.0345
ENSG00000117020,AKT3,80,-0.6791,63,-1.0551,42,-1.6441,122,-0.0263,158,0.39536,261,1.26182,177,0.58261,152,0.33681,104,-0.2747,79,-0.7022
ENSG00000179456,ZBTB18,80,-1.3560,138,-0.5350,69,-1.5875,211,0.13894,267,0.52628,437,1.39248,391,1.18611,228,0.26821,67,-1.6318,47,-2.1570
ENSG00000035687,ADSS2,80,-0.0599,58,-0.5749,111,0.47138,99,0.28029,81,-0.0351,107,0.40880,122,0.62068,60,-0.5042,53,-0.7063,61,-0.4925
ENSG00000203667,COX20,80,-0.4409,131,0.33711,166,0.73239,53,-1.0617,105,-0.0173,66,-0.7299,51,-1.1186,168,0.75326,125,0.26381,116,0.13965
ENSG00000153187,HNRNPU,80,-1.7194,413,0.85343,261,0.08922,277,0.18767,254,0.04944,189,-0.4220,253,0.04347,288,0.25185,219,-0.1863,232,-0.1008
ENSG00000185420,SMYD3,80,1.55154,16,-1.0611,18,-0.9262,24,-0.4362,24,-0.4589,37,0.22996,31,-0.0567,33,0.02171,48,0.63741,12,-1.5193
ENSG00000162852,CNST,80,0.45992,26,-1.2741,121,1.17173,56,-0.1275,47,-0.3785,72,0.28951,60,0.00080,41,-0.6070,55,-0.1447,44,-0.4898
ENSG00000143653,SCCPDH,80,-0.2887,181,1.05993,109,0.20216,173,0.97625,56,-0.8455,77,-0.3615,107,0.16507,48,-1.0600,43,-1.2502,89,-0.1330
ENSG00000153207,AHCTF1,80,0.98994,85,1.09662,10,-2.2028,42,-0.0947,28,-0.7015,48,0.15004,47,0.11459,28,-0.6789,39,-0.1879,33,-0.4638
ENSG00000035115,SH3YL1,80,0.88963,47,-0.0068,31,-0.6603,61,0.41822,64,0.51031,65,0.54226,37,-0.3473,19,-1.3763,32,-0.5959,32,-0.5842
ENSG00000143727,ACP1,80,-0.2178,72,-0.3883,110,0.28073,130,0.56690,97,0.08257,132,0.58867,75,-0.3130,107,0.24634,76,-0.3041,41,-1.2465
ENSG00000151353,TMEM18,80,1.23460,47,0.33370,46,0.27604,44,0.20881,23,-0.7838,23,-0.8076,37,-0.0666,19,-1.1052,36,-0.1174,30,-0.3680
ENSG00000186487,MYT1L,80,-1.2399,20,-3.2589,167,-0.1065,309,0.90501,183,0.03728,287,0.77766,260,0.61203,162,-0.1632,197,0.15220,125,-0.5590
ENSG00000032389,EIPR1,80,0.56699,43,-0.4240,41,-0.4859,67,0.26038,48,-0.2489,62,0.15045,94,0.83035,54,-0.0740,47,-0.3002,30,-0.9976
ENSG00000171853,TRAPPC12,80,0.50095,84,0.58190,48,-0.3059,85,0.59419,49,-0.2880,51,-0.2350,64,0.12414,49,-0.3027,40,-0.6073,39,-0.6269
ENSG00000182551,ADI1,80,0.53363,82,0.57151,51,-0.1945,46,-0.3599,33,-0.8535,20,-1.6305,27,-1.1609,126,1.31391,50,-0.2252,63,0.12963
ENSG00000171865,RNASEH1,80,1.27605,17,-1.1988,44,0.26154,42,0.17441,43,0.23264,23,-0.7273,30,-0.3619,42,0.19578,28,-0.4357,25,-0.6507
ENSG00000171863,RPS7,80,-2.1490,551,0.85255,336,0.02913,281,-0.2553,321,-0.0426,425,0.41514,222,-0.6229,309,-0.1011,458,0.53787,313,-0.0822
ENSG00000232044,SILC1,80,1.21030,13,-1.6310,66,0.86365,62,0.75713,36,-0.1136,8,-2.2698,6,-2.7221,3,-3.4523,48,0.33444,66,0.87654
ENSG00000151692,RNF144A,80,0.73919,47,-0.1168,26,-1.0439,80,0.72877,26,-1.0169,23,-1.2122,42,-0.3049,41,-0.3328,76,0.64742,69,0.48185
ENSG00000115738,ID2,80,-0.8671,222,0.75879,55,-1.4265,169,0.30529,128,-0.1473,295,1.26362,136,-0.0493,202,0.59969,11,-3.7049,102,-0.5048
ENSG00000134313,KIDINS220,80,-1.1706,152,-0.1884,200,0.25011,228,0.46897,239,0.55012,172,0.01166,192,0.18259,169,-0.0229,128,-0.4535,150,-0.2063
ENSG00000143797,MBOAT2,80,0.21888,84,0.28738,56,-0.3414,61,-0.2119,47,-0.6194,111,0.75303,87,0.34421,80,0.20664,21,-1.8169,73,0.07720
ENSG00000151693,ASAP2,80,0.74425,27,-0.9619,111,1.32165,59,0.24173,38,-0.4466,45,-0.2011,19,-1.4801,33,-0.6900,61,0.29313,35,-0.5717
ENSG00000119185,ITGB1BP1,80,-0.3802,71,-0.5684,161,0.75180,139,0.49797,129,0.37943,93,-0.1414,92,-0.1670,62,-0.7771,146,0.58242,48,-1.1710
ENSG00000134330,IAH1,80,1.26871,44,0.25617,14,-1.5375,36,-0.0557,31,-0.3109,30,-0.3749,49,0.43639,10,-1.9364,43,0.21799,39,0.05891
ENSG00000151694,ADAM17,80,1.35742,60,0.83203,14,-1.4256,42,0.23519,41,0.19298,32,-0.1978,18,-1.0665,23,-0.6628,20,-0.9296,31,-0.2436
ENSG00000134308,YWHAQ,80,-2.5917,428,-0.0642,662,0.65074,400,-0.1712,518,0.24315,634,0.57975,593,0.46617,366,-0.3089,265,-0.8107,507,0.21029
ENSG00000115756,HPCAL1,80,-1.5772,59,-2.0198,92,-1.3670,208,-0.1180,382,0.88285,431,1.09660,495,1.34860,339,0.67877,19,-3.6374,136,-0.7789
ENSG00000115758,ODC1,80,0.99575,126,1.84233,32,-0.5112,37,-0.2529,15,-1.5974,30,-0.5710,32,-0.4948,30,-0.5737,30,-0.5762,26,-0.8207
ENSG00000143870,PDIA6,80,-0.6175,227,1.08041,138,0.23629,133,0.17654,79,-0.6402,103,-0.2318,100,-0.2733,122,0.04073,94,-0.3750,114,-0.0611
ENSG00000162975,KCNF1,80,-0.3637,29,-1.9046,78,-0.4037,206,1.20302,105,0.05592,148,0.62855,108,0.10364,44,-1.2777,145,0.59612,67,-0.6505
ENSG00000134318,ROCK2,80,-0.2468,76,-0.3316,34,-1.5493,113,0.30118,119,0.38783,54,-0.8696,127,0.49434,102,0.13000,154,0.82100,79,-0.2735
ENSG00000169006,NTSR2,80,-0.1620,122,0.51043,35,-1.4207,47,-0.9854,26,-1.8438,59,-0.6364,44,-1.0760,250,1.80938,119,0.47239,106,0.28705
ENSG00000134324,LPIN1,80,0.31244,70,0.08524,48,-0.5123,76,0.22956,74,0.17813,29,-1.2362,65,-0.0173,76,0.23565,71,0.10509,71,0.11946
ENSG00000162981,LRATD1,80,-0.1177,17,-2.4311,99,0.22297,160,1.03416,58,-0.6187,146,0.87370,102,0.27323,39,-1.2321,90,0.07092,71,-0.3135
ENSG00000151779,NBAS,80,0.47475,58,-0.0548,75,0.36731,71,0.26560,36,-0.7726,39,-0.6635,58,-0.0511,67,0.17628,72,0.28969,43,-0.5219
ENSG00000079785,DDX1,80,-0.7906,159,0.29118,102,-0.4150,177,0.46063,168,0.37334,187,0.55468,187,0.55243,112,-0.2737,85,-0.6935,74,-0.9134
ENSG00000197872,CYRIA,80,-0.9925,50,-1.6924,225,0.64326,255,0.85809,178,0.25277,178,0.25126,224,0.63404,105,-0.5815,149,-0.0307,76,-1.0671
ENSG00000163032,VSNL1,80,-3.8514,144,-3.0025,1294,0.33017,975,-0.1262,1805,0.89293,2199,1.24361,2390,1.39738,1048,-0.0117,120,-3.2608,498,-1.1640
ENSG00000240857,RDH14,80,1.16915,56,0.53951,5,-3.0151,53,0.46149,47,0.25413,28,-0.5330,49,0.32422,22,-0.9167,29,-0.5032,30,-0.4323
ENSG00000068697,LAPTM4A,80,-0.8338,424,2.00898,67,-1.1099,137,0.00345,95,-0.5802,106,-0.4062,95,-0.5655,210,0.70406,75,-0.9275,80,-0.8437
ENSG00000055917,PUM2,80,-0.7280,145,0.20571,170,0.46439,138,0.12656,161,0.37368,142,0.16694,134,0.07579,79,-0.7497,103,-0.3386,125,-0.0303
ENSG00000143878,RHOB,80,-1.3686,432,1.35608,189,-0.0540,219,0.18519,158,-0.3298,163,-0.2836,146,-0.4542,150,-0.4095,168,-0.2328,244,0.36262
ENSG00000119782,FKBP1B,80,-0.0585,24,-1.8978,51,-0.7636,136,0.81518,129,0.71659,73,-0.2068,95,0.21830,78,-0.1076,134,0.78120,32,-1.4457
ENSG00000115128,SF3B6,80,-0.3155,206,1.25496,67,-0.5848,97,-0.0174,112,0.22066,80,-0.3258,71,-0.4941,96,-0.0386,84,-0.2376,86,-0.2101
ENSG00000219626,FAM228B,80,1.59002,77,1.50133,10,-1.7136,19,-0.7532,18,-0.8852,12,-1.4183,15,-1.1725,19,-0.7714,31,-0.0484,36,0.20709
ENSG00000198399,ITSN2,80,0.51694,59,0.02538,75,0.40624,33,-0.8672,61,0.06078,32,-0.9405,82,0.56139,50,-0.2392,56,-0.0700,55,-0.0943
ENSG00000084676,NCOA1,80,-0.6101,115,-0.0455,29,-2.1217,166,0.55657,116,-0.0376,113,-0.0732,168,0.57339,199,0.86417,120,0.02099,77,-0.6771
ENSG00000184924,PTRHD1,80,1.07878,51,0.30375,23,-0.9268,50,0.28882,13,-1.7147,47,0.18042,50,0.28468,32,-0.4031,50,0.26980,23,-0.9289
ENSG00000138031,ADCY3,80,0.28901,68,0.01680,22,-1.6636,134,1.15750,47,-0.5663,34,-1.0522,86,0.40012,21,-1.7241,144,1.29319,34,-1.0235
ENSG00000115137,DNAJC27,80,1.64901,38,0.32794,6,-2.3480,49,0.74992,27,-0.2194,21,-0.6031,31,0.01593,17,-0.9090,24,-0.4054,15,-1.0523
ENSG00000084710,EFR3B,80,-0.3614,58,-0.8585,87,-0.2364,124,0.33668,127,0.37515,66,-0.6508,141,0.54229,125,0.34753,126,0.35775,74,-0.4839
ENSG00000119772,DNMT3A,80,1.67700,40,0.46642,2,-3.5183,50,0.83776,9,-1.8407,6,-2.3698,23,-0.4020,21,-0.5767,35,0.22925,35,0.24292
ENSG00000138101,DTNB,80,0.90024,9,-2.3555,7,-2.8572,47,0.00420,42,-0.1713,29,-0.7034,109,1.45802,50,0.11635,49,0.07202,43,-0.1330
ENSG00000084731,KIF3C,80,-1.6781,58,-2.1454,193,-0.3474,348,0.60993,432,0.98305,358,0.65984,381,0.76292,210,-0.2141,208,-0.2290,131,-0.9442
ENSG00000084733,RAB10,1657,3.64213,115,-1.3953,147,-1.0257,99,-1.6171,85,-1.8420,208,-0.4915,127,-1.2529,148,-1.0167,102,-1.5741,159,-0.9110
ENSG00000084754,HADHA,80,0.13410,126,0.88551,71,-0.0703,56,-0.4346,54,-0.4916,60,-0.3150,44,-0.7939,79,0.10825,61,-0.2966,106,0.59818
ENSG00000138029,HADHB,80,-0.1883,155,0.89943,84,-0.1122,59,-0.6529,60,-0.6427,33,-1.5231,44,-1.1026,213,1.46606,83,-0.1430,91,0.01773
ENSG00000138018,SELENOI,80,-0.1951,39,-1.2836,106,0.25755,123,0.49174,88,-0.0537,93,0.04849,128,0.56329,81,-0.1866,97,0.11278,71,-0.3830
ENSG00000213699,SLC35F6,80,1.10484,30,-0.4851,83,1.16703,38,-0.1441,27,-0.6761,20,-1.0808,25,-0.7610,47,0.20492,22,-0.9575,41,-0.0252
ENSG00000157851,DPYSL5,80,0.38481,25,-1.4138,43,-0.5946,116,1.00621,15,-2.1669,36,-0.8757,45,-0.5192,25,-1.3937,161,1.61125,86,0.49128
ENSG00000084764,MAPRE3,80,-1.4623,131,-0.7195,214,0.05132,294,0.56920,247,0.28072,287,0.53124,360,0.91550,185,-0.1871,142,-0.5955,135,-0.6695
ENSG00000228474,OST4,80,-1.0889,243,0.66476,183,0.19238,158,-0.0359,152,-0.1042,184,0.20074,121,-0.4601,182,0.18749,164,0.02334,153,-0.0866
ENSG00000138028,CGREF1,80,0.74219,12,-2.1311,50,-0.0339,127,1.56374,44,-0.2395,47,-0.1379,51,0.01586,16,-1.7840,52,0.04318,31,-0.7825
ENSG00000138073,PREB,80,0.96630,28,-0.7494,61,0.49935,43,-0.0702,55,0.32164,33,-0.4560,48,0.11381,24,-0.9425,27,-0.7823,49,0.13397
ENSG00000138085,ATRAID,80,0.65780,150,1.78903,45,-0.2578,46,-0.2391,20,-1.5093,21,-1.4528,27,-1.0513,46,-0.2453,38,-0.5199,63,0.25773
ENSG00000115204,MPV17,80,0.77968,41,-0.3152,89,0.95305,61,0.32550,53,0.10520,43,-0.2388,35,-0.5495,33,-0.6387,21,-1.3221,43,-0.2388
ENSG00000115211,EIF2B4,80,1.30562,44,0.26250,55,0.64894,27,-0.5104,16,-1.2275,28,-0.4058,43,0.25755,33,-0.1813,21,-0.8338,21,-0.8427
ENSG00000115234,SNX17,80,-0.1742,131,0.62566,50,-0.9139,145,0.79837,58,-0.6654,79,-0.2015,110,0.32635,93,0.06986,74,-0.3001,74,-0.2901
ENSG00000115241,PPM1G,80,0.44745,73,0.30289,75,0.32732,59,-0.0406,74,0.32526,69,0.19439,51,-0.2702,37,-0.7650,31,-1.0207,58,-0.0755
ENSG00000115216,NRBP1,854,3.46195,85,-0.9367,152,-0.0277,112,-0.5081,42,-1.9800,52,-1.6711,77,-1.0779,83,-0.9689,28,-2.5740,63,-1.3844
ENSG00000138002,IFT172,80,1.41762,100,1.83874,16,-1.1766,46,0.45202,14,-1.3436,26,-0.4728,20,-0.8151,13,-1.4279,15,-1.3208,17,-1.0719
ENSG00000115226,FNDC4,80,0.55049,50,-0.2029,31,-0.9286,91,0.76571,82,0.58181,64,0.19180,51,-0.1660,49,-0.2267,34,-0.7902,37,-0.6632
ENSG00000243943,ZNF512,80,0.98775,56,0.37797,52,0.25828,33,-0.4545,46,0.05391,56,0.39266,27,-0.7567,27,-0.7862,22,-1.0950,44,-0.0229
ENSG00000119760,SUPT7L,858,3.75488,80,-0.8962,48,-1.6511,94,-0.6463,77,-0.9520,41,-1.8772,58,-1.3832,52,-1.5477,65,-1.2014,51,-1.5735
ENSG00000163798,SLC4A1AP,80,0.43702,41,-0.6077,90,0.62251,73,0.28100,60,-0.0240,92,0.67043,61,-0.0064,31,-1.0228,39,-0.7032,44,-0.5145
ENSG00000243147,MRPL33,80,-0.1384,94,0.11700,81,-0.1130,100,0.22010,76,-0.2180,72,-0.3040,47,-0.9554,87,-0.0078,150,0.89831,86,-0.0326
ENSG00000158019,BABAM2,80,0.58857,43,-0.3964,48,-0.2471,73,0.44231,88,0.75157,61,0.12852,80,0.59293,39,-0.5679,28,-1.0460,18,-1.7492
ENSG00000213639,PPP1CB,725,0.98289,481,0.28954,342,-0.2574,451,0.18531,240,-0.8048,414,0.04737,404,0.00782,305,-0.4380,362,-0.1672,298,-0.4746
ENSG00000115295,CLIP4,80,-0.2879,130,0.48615,56,-0.8399,104,0.12309,122,0.38685,93,-0.0611,113,0.25535,72,-0.4585,104,0.12801,89,-0.1289
ENSG00000119801,YPEL5,80,-1.1425,166,-0.0196,279,0.83983,192,0.21693,161,-0.0635,228,0.49740,187,0.17587,170,0.02400,117,-0.5691,98,-0.8342
ENSG00000013016,EHD3,80,-0.6977,28,-2.2722,156,0.35210,152,0.31177,137,0.14801,236,1.05869,255,1.19677,128,0.03793,31,-2.0910,49,-1.4292
ENSG00000162961,DPY30,80,0.04178,121,0.72207,147,1.05440,73,-0.1153,76,-0.0427,44,-0.8812,81,0.04908,73,-0.1096,25,-1.7276,61,-0.3781
ENSG00000021574,SPAST,80,0.99469,30,-0.6016,29,-0.6253,46,0.08568,36,-0.2993,40,-0.1510,49,0.15807,39,-0.1819,34,-0.4129,56,0.39562
ENSG00000119820,YIPF4,851,3.02106,133,-0.4672,83,-1.1844,133,-0.4652,85,-1.1552,115,-0.6984,83,-1.1891,141,-0.3815,78,-1.2750,89,-1.0861
ENSG00000115760,BIRC6,80,0.65276,43,-0.3599,75,0.54886,50,-0.1212,43,-0.3408,76,0.57165,37,-0.5702,47,-0.2267,29,-0.9308,57,0.08307
ENSG00000119812,FAM98A,80,0.30230,41,-0.7410,140,1.25895,47,-0.5551,43,-0.6838,66,-0.0037,105,0.75372,46,-0.5794,34,-1.0261,62,-0.1054
ENSG00000260025,CRIM1-DT,80,1.00550,7,-2.7130,25,-0.8570,27,-0.7715,68,0.72926,65,0.63939,65,0.64629,50,0.20349,43,-0.0447,8,-2.4343
ENSG00000150938,CRIM1,80,-0.5362,66,-0.8443,115,0.03422,205,0.99899,95,-0.2680,203,0.97605,112,-0.0093,148,0.44380,69,-0.7627,34,-1.8115
ENSG00000171055,FEZ2,80,-0.1659,123,0.52220,50,-0.8985,128,0.59895,61,-0.5921,130,0.61325,92,0.05501,113,0.39332,40,-1.2330,73,-0.3133
ENSG00000115808,STRN,80,0.81963,42,-0.2265,24,-1.0587,54,0.16972,26,-0.9373,23,-1.1165,39,-0.3286,50,0.03176,89,1.00364,58,0.27512
ENSG00000008869,HEATR5B,80,1.07576,24,-0.8396,49,0.24536,47,0.16700,36,-0.2458,65,0.71019,34,-0.3357,14,-1.6959,35,-0.3036,37,-0.1975
ENSG00000152133,GPATCH11,80,1.50188,17,-0.9791,27,-0.3139,19,-0.8946,25,-0.4214,52,0.73262,23,-0.5436,27,-0.2973,33,-0.0151,28,-0.2848
ENSG00000055332,EIF2AK2,80,-0.0477,116,0.55916,62,-0.4473,73,-0.1927,55,-0.6390,94,0.20895,68,-0.3110,125,0.67301,64,-0.3984,89,0.11583
ENSG00000218739,CEBPZOS,80,0.39708,54,-0.2356,53,-0.2689,33,-0.9970,105,0.84729,86,0.50560,67,0.11458,65,0.06793,46,-0.4961,38,-0.7644
ENSG00000115816,CEBPZ,80,1.32909,43,0.25235,14,-1.4135,33,-0.1333,26,-0.5533,40,0.15354,33,-0.1616,27,-0.4936,30,-0.3118,39,0.10605
ENSG00000115828,QPCT,80,1.02101,5,-3.1727,95,1.32650,60,0.52204,34,-0.3997,75,0.90636,47,0.12270,6,-2.8477,5,-3.1668,27,-0.7265
ENSG00000119787,ATL2,80,0.61360,79,0.58254,26,-1.1592,38,-0.5779,69,0.37449,48,-0.2271,72,0.44258,60,0.12935,61,0.15224,18,-1.6891
ENSG00000143889,HNRNPLL,80,0.41619,92,0.65442,20,-1.7035,91,0.62535,77,0.35252,53,-0.2562,81,0.42974,47,-0.4263,34,-0.9257,44,-0.5278
ENSG00000115875,SRSF7,80,-0.4947,152,0.52427,240,1.32957,108,-0.0251,126,0.21701,98,-0.1875,76,-0.5715,74,-0.6204,84,-0.4254,61,-0.9124
ENSG00000188010,MORN2,80,0.16079,276,2.45222,23,-1.7584,60,-0.2934,49,-0.5989,69,-0.0783,32,-1.2435,35,-1.1376,63,-0.2130,38,-1.0031
ENSG00000115904,SOS1,80,0.61431,76,0.51789,16,-1.8624,28,-1.0590,58,0.08696,46,-0.2955,69,0.36480,65,0.26792,59,0.10711,54,-0.0246
ENSG00000011566,MAP4K3,80,0.61244,94,0.87774,45,-0.3116,61,0.16727,23,-1.3166,40,-0.4937,85,0.70711,62,0.18250,35,-0.6887,25,-1.1943
ENSG00000152154,TMEM178A,865,2.70634,25,-3.1368,170,-0.2989,177,-0.2357,192,-0.1057,215,0.07160,175,-0.2557,94,-1.2096,47,-2.2368,94,-1.2059
ENSG00000183023,SLC8A1,80,-1.4510,45,-2.3090,167,-0.3281,254,0.33687,207,0.00859,453,1.34197,305,0.64645,224,0.13629,190,-0.1328,134,-0.6684
ENSG00000115944,COX7A2L,80,-1.5613,125,-0.8931,240,0.12665,382,0.90375,351,0.75738,239,0.12036,209,-0.0979,195,-0.2045,193,-0.2199,204,-0.1329
ENSG00000057935,MTA3,80,0.66708,44,-0.3013,51,-0.0686,40,-0.4305,56,0.08177,36,-0.6216,95,0.96340,71,0.46619,29,-0.9250,30,-0.8954
ENSG00000152518,ZFP36L2,80,0.36196,303,2.99485,23,-1.5784,14,-2.2726,15,-2.1471,12,-2.4575,9,-2.9141,103,0.78209,22,-1.6410,60,-0.1097
ENSG00000138036,DYNC2LI1,80,0.58826,135,1.51096,36,-0.6610,62,0.16490,52,-0.1141,64,0.23003,26,-1.1628,45,-0.3317,38,-0.6143,19,-1.5954
ENSG00000138095,LRPPRC,80,-0.9355,90,-0.7547,236,0.78941,170,0.24464,191,0.42850,157,0.11574,184,0.37031,105,-0.5210,141,-0.0547,109,-0.4703
ENSG00000138032,PPM1B,80,-0.2325,78,-0.2738,113,0.32326,117,0.36979,115,0.34575,97,0.07082,86,-0.1220,53,-0.8694,82,-0.1885,107,0.22294
ENSG00000138078,PREPL,80,-3.3412,253,-1.6565,947,0.39339,1225,0.82821,1101,0.64510,778,0.07399,1391,1.05056,510,-0.5933,698,-0.0995,450,-0.7844
ENSG00000138083,SIX3,80,1.36680,87,1.52082,45,0.38432,29,-0.3254,4,-3.1681,0,-6.8268,2,-3.8781,5,-2.7226,73,1.19962,31,-0.2243
ENSG00000171132,PRKCE,872,2.80115,33,-2.6973,119,-0.8076,98,-1.0989,188,-0.0936,243,0.32004,264,0.45623,113,-0.8898,30,-2.8229,34,-2.6590
ENSG00000116016,EPAS1,80,1.13988,38,-0.0856,3,-3.5875,15,-1.4677,27,-0.6189,33,-0.3175,7,-2.5216,107,1.68337,38,-0.1089,55,0.50283
ENSG00000119729,RHOQ,80,0.15135,113,0.72193,57,-0.3821,50,-0.5756,95,0.42563,24,-1.6924,26,-1.5438,41,-0.8784,121,0.84026,120,0.82654
ENSG00000119878,CRIPT,80,0.27639,80,0.26585,71,0.07223,49,-0.5057,99,0.62040,63,-0.1031,42,-0.7312,53,-0.3831,71,0.08389,68,0.00209
ENSG00000171150,SOCS5,80,0.97828,30,-0.6292,57,0.39746,43,-0.0475,50,0.19936,42,-0.0872,32,-0.5198,33,-0.4726,20,-1.2094,57,0.41354
ENSG00000180398,MCFD2,80,-0.3265,86,-0.2204,92,-0.1071,135,0.51066,106,0.11325,112,0.20005,101,0.03838,131,0.45560,68,-0.5814,76,-0.4111
ENSG00000143933,CALM2,993,-1.0685,1353,-0.5945,1843,-0.1099,2100,0.09921,3358,0.88308,2243,0.20623,2458,0.35551,1791,-0.1555,1813,-0.1359,1792,-0.1548
ENSG00000095002,MSH2,871,4.33713,32,-2.0611,63,-1.0743,67,-0.9812,25,-2.4492,62,-1.0836,44,-1.6134,12,-3.5132,50,-1.4203,30,-2.1474
ENSG00000138081,FBXO11,80,-0.3267,84,-0.2544,126,0.39958,129,0.43257,69,-0.5595,100,0.02684,111,0.19701,103,0.07041,79,-0.3493,104,0.08913
ENSG00000162869,PPP1R21,80,0.87255,42,-0.1965,54,0.20891,40,-0.2512,34,-0.5079,44,-0.1075,45,-0.0824,52,0.15734,49,0.06567,32,-0.6065
ENSG00000179915,NRXN1,830,1.68173,136,-1.3052,235,-0.4661,281,-0.1867,231,-0.4949,429,0.50281,327,0.05595,415,0.44506,122,-1.4658,152,-1.1369
ENSG00000115239,ASB3,80,0.78722,66,0.47185,30,-0.7636,62,0.35556,49,-0.0258,43,-0.2255,31,-0.7215,96,1.10850,18,-1.5714,21,-1.3396
ENSG00000068912,ERLEC1,80,-0.9606,110,-0.4737,223,0.66043,239,0.78058,210,0.56023,156,0.07730,205,0.52387,90,-0.7766,85,-0.8730,90,-0.7820
ENSG00000170634,ACYP2,80,-0.7352,77,-0.7978,180,0.55069,121,-0.0940,187,0.61716,138,0.11322,100,-0.3978,141,0.14460,122,-0.0768,138,0.11990
ENSG00000115306,SPTBN1,80,-2.8848,538,-0.0173,491,-0.1627,530,-0.0419,688,0.38124,725,0.46817,566,0.06427,695,0.39976,595,0.14477,531,-0.0393
ENSG00000115310,RTN4,308,-2.0877,619,-1.0434,1690,0.54516,1442,0.28269,1104,-0.1473,1351,0.17559,2048,0.87236,1105,-0.1470,1326,0.14552,1120,-0.1253
ENSG00000143947,RPS27A,80,-3.2049,1045,0.71615,565,-0.2865,681,0.00982,657,-0.0484,688,0.02492,410,-0.7836,694,0.04078,1117,0.83075,832,0.33377
ENSG00000115355,CCDC88A,80,-1.0058,128,-0.2871,220,0.59047,117,-0.4241,166,0.12315,112,-0.4882,120,-0.3873,182,0.27874,108,-0.5497,300,1.12753
ENSG00000163001,CFAP36,80,-0.4308,163,0.71251,94,-0.1856,132,0.35837,113,0.11116,136,0.41453,101,-0.0647,76,-0.5231,114,0.12778,46,-1.2735
ENSG00000275052,PPP4R3B,80,0.21321,119,0.86879,91,0.41892,46,-0.6731,45,-0.6751,55,-0.3793,78,0.16218,54,-0.4106,66,-0.1095,69,-0.0342
ENSG00000115380,EFEMP1,80,-1.7336,1846,4.67841,39,-2.7715,47,-2.5142,15,-4.1463,25,-3.4467,23,-3.5236,208,-0.2833,119,-1.1484,88,-1.5995
ENSG00000055813,CCDC85A,80,1.51106,34,0.06502,3,-3.3745,15,-1.1874,38,0.24032,20,-0.7899,42,0.38552,45,0.51612,26,-0.3649,26,-0.3825
ENSG00000115392,FANCL,80,0.72198,48,-0.1051,47,-0.1308,79,0.70620,35,-0.6019,42,-0.3238,61,0.28079,35,-0.5995,30,-0.8245,57,0.15163
ENSG00000119866,BCL11A,80,0.12295,10,-3.0270,146,1.12978,104,0.55372,109,0.62393,79,0.09720,68,-0.1282,24,-1.7330,70,-0.0911,53,-0.5332
ENSG00000162929,SANBR,80,1.57469,25,-0.3801,23,-0.4828,35,0.12398,28,-0.2032,25,-0.3861,40,0.35717,23,-0.5226,20,-0.7522,21,-0.6440
ENSG00000237651,C2orf74,80,0.83126,62,0.39351,54,0.16959,37,-0.4303,58,0.27829,64,0.45745,24,-1.0672,43,-0.1850,47,-0.0341,15,-1.7529
ENSG00000115464,USP34,80,0.01332,73,-0.1332,82,0.05786,102,0.40045,100,0.37797,75,-0.1019,58,-0.4816,65,-0.3202,58,-0.4839,101,0.38344
ENSG00000082898,XPO1,80,-0.7597,242,1.03125,56,-1.3115,180,0.52676,138,0.08777,159,0.32088,115,-0.2018,139,0.10104,97,-0.4726,99,-0.4273
